id	entry_id	annotationtype_id	start	end	value	string
1723460	2058	2	0	0	tab	""
1723461	2058	2	0	0	tab	""
1723462	2058	2	39	39	newline	""
1723463	2058	2	40	40	tab	""
1	1	1	0	3	bold	aá
2	1	1	4	8	italic	abs.
69564	1	3	0	3	head	aá
69565	1	3	4	8	pos	abs.
69566	1	3	8	28	translation	relaciones sexuales
3	2	2	0	0	tab	""
4	2	2	0	0	tab	""
5	2	1	0	4	bold	[aa]
6	2	1	5	8	italic	vt.
7	2	2	35	35	newline	""
8	2	2	36	36	tab	""
9	2	1	45	53	bold	domájco
69567	2	3	1	3	head	aa
69568	2	3	5	8	pos	vt.
69569	2	3	8	34	translation	tener relaciones sexuales
10	3	1	0	7	bold	áa/[a]
11	3	1	8	13	italic	part.
12	3	1	32	43	italic	¿A ú péju
13	3	2	43	43	hyphen	""
14	3	2	43	43	newline	""
15	3	2	43	43	tab	""
16	3	1	43	49	italic	cóó?
69570	3	3	0	3	head	áa
69571	3	3	5	6	head	a
69572	3	3	8	13	pos	part.
69573	3	3	13	30	translation	expresa pregunta
69574	3	3	32	49	example-src	¿A ú péjucóó?
69575	3	3	49	58	example-tgt	 ¿Te vas?
17	4	2	0	0	tab	""
18	4	2	0	0	tab	""
19	4	1	0	3	bold	aca
20	4	1	17	32	italic	¿Aca ú peéhi?
21	4	2	37	37	hyphen	""
22	4	2	37	37	newline	""
23	4	2	37	37	tab	""
69576	4	3	0	3	head	aca
69577	4	3	3	15	translation	indica duda
69578	4	3	17	32	example-src	¿Aca ú peéhi?
69579	4	3	32	47	example-tgt	 ¿Acaso te vas?
24	5	2	0	0	tab	""
25	5	2	0	0	tab	""
26	5	1	0	3	bold	ava
27	5	2	31	31	hyphen	""
28	5	2	31	31	newline	""
29	5	2	31	31	tab	""
30	5	1	38	53	italic	¿Ava ú peéhi?
31	5	2	69	69	newline	""
32	5	2	70	70	tab	""
69580	5	3	0	3	head	ava
69581	5	3	3	36	translation	indica pregunta de confirmación
69582	5	3	38	53	example-src	¿Ava ú peéhi?
69583	5	3	53	86	example-tgt	 ¿Ya te vas como alguien me dijo?
33	6	1	0	13	bold	aáaá-aáaá
34	6	1	14	19	italic	onom.
35	6	2	41	41	hyphen	""
36	6	2	41	41	newline	""
37	6	2	41	41	tab	""
38	6	1	46	52	italic	nohco.
69584	6	3	0	13	head	aáaá-aáaá
69585	6	3	14	19	pos	onom.
69586	6	3	19	46	translation	canto de la garza llamada
39	7	1	0	8	bold	[aa-/a-]
40	7	1	9	13	italic	r.l.
41	7	2	41	41	newline	""
42	7	2	42	42	tab	""
43	7	2	85	85	newline	""
44	7	2	86	86	tab	""
45	7	2	131	131	hyphen	""
46	7	2	131	131	newline	""
47	7	2	131	131	tab	""
48	7	2	176	176	newline	""
49	7	2	177	177	tab	""
69587	7	3	1	4	head	aa-
69588	7	3	5	7	head	a-
69589	7	3	9	13	pos	r.l.
69590	7	3	13	179	translation	ése (algo mencionado en la oración anterior). –se añaden los sufijos clasificadores para formar conjunciones pronominales y adverbiales (ver los apéndices c y d)
50	8	1	0	4	bold	aaba
51	8	1	5	15	italic	conj.pron.
52	8	2	42	42	hyphen	""
53	8	2	42	42	newline	""
54	8	2	42	42	tab	""
55	8	2	81	81	hyphen	""
56	8	2	81	81	newline	""
57	8	2	81	81	tab	""
58	8	1	90	120	italic	Téhulle nújpacyo páábáwu.
59	8	2	120	120	newline	""
60	8	2	121	121	tab	""
61	8	1	121	147	italic	Áábá hallúrí nújuwa.
62	8	2	163	163	hyphen	""
63	8	2	163	163	newline	""
64	8	2	163	163	tab	""
65	8	2	201	201	newline	""
66	8	2	202	202	tab	""
69591	8	3	0	4	head	aaba
69592	8	3	5	15	pos	conj.pron.
69593	8	3	15	88	translation	ése (naranja, tronco, tambito, etc. mencionado en la oración anterior)
69594	8	3	90	147	example-src	Téhulle nújpacyo páábáwu. Áábá hallúrí nújuwa.
69595	8	3	147	217	example-tgt	 Allá hay un estanque de agua. En la orilla del mismo hay un tambito.
67	9	1	0	5	bold	aába
68	9	1	6	10	italic	abs.
69596	9	3	0	5	head	aába
69597	9	3	6	10	pos	abs.
69	10	2	0	0	tab	""
70	10	2	0	0	tab	""
71	10	1	0	6	bold	[aaba]
72	10	1	7	10	italic	ve.
73	10	2	38	38	newline	""
74	10	2	39	39	tab	""
75	10	1	39	54	italic	Tajkye aabáhi.
76	10	2	78	78	hyphen	""
77	10	2	78	78	newline	""
78	10	2	78	78	tab	""
79	10	1	96	117	italic	Tácuujúwá aabáhi.
80	10	2	117	117	newline	""
81	10	2	118	118	tab	""
69598	10	3	1	5	head	aaba
69599	10	3	7	10	pos	ve.
69600	10	3	13	37	translation	ser débil o baja (voz)
69601	10	3	75	94	translation	arder poco (fuego)
69602	10	3	39	54	example-src	Tajkye aabáhi.
69603	10	3	54	73	example-tgt	 Mi voz es débil. 
69604	10	3	96	117	example-src	Tácuujúwá aabáhi.
69605	10	3	117	143	example-tgt	 Mi candela arde muy poco.
82	11	2	0	0	tab	""
83	11	2	0	0	tab	""
84	11	1	0	10	bold	[ábá(h)]
85	11	1	11	15	italic	adj.
86	11	1	36	41	italic	Ábá
87	11	2	41	41	newline	""
88	11	2	42	42	tab	""
89	11	1	42	52	italic	díjkyeé.
69606	11	3	1	6	head	ábá
69607	11	3	1	9	head	ábáh
69608	11	3	11	15	pos	adj.
69609	11	3	15	22	translation	débil
69610	11	3	24	34	translation	baja (voz)
69611	11	3	36	52	example-src	Ábá díjkyeé.
69612	11	3	52	70	example-tgt	 Tu voz es débil.
90	12	2	0	0	tab	""
91	12	2	0	0	tab	""
92	12	1	0	10	bold	[ábá(h)]
93	12	1	11	15	italic	adv.
94	12	2	34	34	hyphen	""
95	12	2	34	34	newline	""
96	12	2	34	34	tab	""
97	12	1	54	74	italic	Ábá ó májtsivá.
98	12	2	74	74	newline	""
99	12	2	75	75	tab	""
69613	12	3	1	6	head	ábá
69614	12	3	1	9	head	ábáh
69615	12	3	11	15	pos	adv.
69616	12	3	15	27	translation	débilmente
69617	12	3	29	39	translation	suavemente
69618	12	3	41	52	translation	en voz baja
69619	12	3	54	74	example-src	Ábá ó májtsivá.
69620	12	3	74	95	example-tgt	 Yo canto suavemente.
100	13	1	0	8	bold	ábaába
101	13	1	9	15	italic	s.col.
102	13	2	40	40	hyphen	""
103	13	2	40	40	newline	""
104	13	2	40	40	tab	""
69621	13	3	0	8	head	ábaába
69622	13	3	9	15	pos	s.col.
69623	13	3	15	70	translation	especie de palmera de hojas finas como las del helecho
105	14	2	0	0	tab	""
106	14	2	0	0	tab	""
107	14	1	0	15	bold	ábáábaííba
69624	14	3	0	15	head	ábáábaííba
69625	14	3	15	27	translation	una palmera
108	15	1	0	23	bold	ábáábeé/[ábáábe]
109	15	1	24	26	italic	s.
110	15	2	44	44	hyphen	""
111	15	2	44	44	newline	""
112	15	2	44	44	tab	""
113	15	1	54	60	bold	baábe
69626	15	3	0	11	head	ábáábeé
69627	15	3	13	22	head	ábáábe
69628	15	3	24	26	pos	s.
69629	15	3	26	36	translation	mi suegro
69630	15	3	38	47	translation	mi suegra
114	16	1	0	7	bold	aabája
115	16	1	8	12	italic	abs.
116	16	2	38	38	newline	""
117	16	2	39	39	tab	""
69631	16	3	0	7	head	aabája
69632	16	3	8	12	pos	abs.
69633	16	3	12	26	translation	cosa poseída
69634	16	3	28	37	translation	posesión
118	17	2	0	0	tab	""
119	17	2	0	0	tab	""
120	17	1	0	11	bold	[áábajaa]
121	17	1	12	15	italic	vt.
122	17	2	39	39	newline	""
123	17	2	40	40	tab	""
124	17	1	52	81	italic	Áánu áábajáá oohííbye
125	17	2	81	81	hyphen	""
126	17	2	81	81	newline	""
127	17	2	81	81	tab	""
128	17	1	81	84	italic	ke.
69635	17	3	1	10	head	áábajaa
69636	17	3	12	15	pos	vt.
69637	17	3	15	26	translation	adueñarse
69638	17	3	28	38	translation	apropiarse
69639	17	3	40	50	translation	apoderarse
69640	17	3	52	84	example-src	Áánu áábajáá oohííbyeke.
69641	17	3	84	113	example-tgt	 Este se adueña de un perro.
129	18	1	0	39	bold	aabájaábe, aabájajtétsi, aabájajte
130	18	1	40	42	italic	s.
131	18	2	42	42	newline	""
132	18	2	43	43	tab	""
69642	18	3	0	11	head	aabájaábe
69643	18	3	13	27	head	aabájajtétsi
69644	18	3	29	39	head	aabájajte
69645	18	3	40	42	pos	s.
69646	18	3	42	49	translation	dueño
69647	18	3	51	54	translation	amo
133	19	1	0	11	bold	ábajájtso
134	19	1	12	16	italic	abs.
135	19	2	42	42	newline	""
136	19	2	43	43	tab	""
137	19	1	62	85	italic	Téi̵i̵búwa, ijcyáné
138	19	2	85	85	newline	""
139	19	2	86	86	tab	""
140	19	1	86	115	italic	mééma ícyooca ábajájtso.
141	19	2	124	124	newline	""
142	19	2	125	125	tab	""
143	19	2	160	160	newline	""
144	19	2	161	161	tab	""
69648	19	3	0	11	head	ábajájtso
69649	19	3	12	16	pos	abs.
69650	19	3	19	31	translation	expectativa
69651	19	3	33	60	translation	espera de algo desagradable
69652	19	3	151	159	translation	reserva
69653	19	3	62	115	example-src	Téi̵i̵búwa, ijcyáné mééma ícyooca ábajájtso.
69654	19	3	115	149	example-tgt	 Cuidado, nos aguarda un peligro. 
145	20	2	0	0	tab	""
146	20	2	0	0	tab	""
147	20	1	0	13	bold	[ábájajtso]
148	20	1	14	17	italic	vt.
149	20	2	38	38	newline	""
150	20	2	39	39	tab	""
151	20	2	75	75	hyphen	""
152	20	2	75	75	newline	""
153	20	2	75	75	tab	""
154	20	1	106	117	italic	Ícyooca ó
155	20	2	117	117	newline	""
156	20	2	118	118	tab	""
157	20	1	118	164	italic	ábájajtsó téhicyáájá o úmi̵hénuíñe.
158	20	2	164	164	newline	""
159	20	2	165	165	tab	""
160	20	2	202	202	newline	""
161	20	2	203	203	tab	""
69655	20	3	1	12	head	ábájajtso
69656	20	3	14	17	pos	vt.
69657	20	3	20	29	translation	aguardar
69658	20	3	31	56	translation	esperar algo desagradable
69659	20	3	60	69	translation	reservar
69660	20	3	71	81	translation	adueñarse
69661	20	3	83	104	translation	tratar de lograr algo
69662	20	3	106	164	example-src	Ícyooca ó ábájajtsó téhicyáájá o úmi̵hénuíñe.
69663	20	3	164	213	example-tgt	 Estoy reservando el bajial para hacer mi chacra.
162	21	1	0	38	bold	aabájalle, aabájajtépi̵, aabájajte
163	21	1	39	41	italic	s.
164	21	2	41	41	newline	""
165	21	2	42	42	tab	""
69664	21	3	0	10	head	aabájalle
69665	21	3	12	26	head	aabájajtépi̵
69666	21	3	28	38	head	aabájajte
69667	21	3	39	41	pos	s.
69668	21	3	41	48	translation	dueña
166	22	1	0	11	bold	ábají̵hco
167	22	1	12	16	italic	abs.
69669	22	3	0	11	head	ábají̵hco
69670	22	3	12	16	pos	abs.
168	23	2	0	0	tab	""
169	23	2	0	0	tab	""
170	23	1	0	13	bold	[ábáji̵hco]
171	23	1	14	17	italic	ve.
172	23	2	41	41	hyphen	""
173	23	2	41	41	newline	""
174	23	2	41	41	tab	""
69671	23	3	1	12	head	ábáji̵hco
69672	23	3	14	17	pos	ve.
69673	23	3	17	32	translation	ser olvidadizo
69674	23	3	34	48	translation	ser descuidado
175	24	2	0	0	tab	""
176	24	2	0	0	tab	""
177	24	1	0	18	bold	[ábájí̵hcó(h)]
178	24	1	19	23	italic	adj.
179	24	2	39	39	hyphen	""
180	24	2	39	39	newline	""
181	24	2	39	39	tab	""
69675	24	3	1	14	head	ábájí̵hcó
69676	24	3	1	17	head	ábájí̵hcóh
69677	24	3	19	23	pos	adj.
69678	24	3	23	34	translation	olvidadizo
69679	24	3	36	46	translation	descuidado
182	25	1	0	13	bold	abáji̵hnécu
183	25	1	14	18	italic	adv.
184	25	2	39	39	hyphen	""
185	25	2	39	39	newline	""
186	25	2	39	39	tab	""
187	25	1	46	77	italic	Táñaalle óhdivu bóhówaavé
188	25	2	77	77	newline	""
189	25	2	78	78	tab	""
190	25	1	78	116	italic	tákimóóveháñé oke abáji̵hnécu.
191	25	2	119	119	newline	""
192	25	2	120	120	tab	""
193	25	2	158	158	newline	""
194	25	2	159	159	tab	""
69680	25	3	0	13	head	abáji̵hnécu
69681	25	3	14	18	pos	adv.
69682	25	3	18	44	translation	olvidar instantáneamente
69683	25	3	46	116	example-src	Táñaalle óhdivu bóhówaavé tákimóóveháñé oke abáji̵hnécu.
69684	25	3	116	180	example-tgt	 Mi hermana apareció y me hizo olvidar al instante la tristeza.
195	26	1	0	14	bold	ábáji̵néjcu
196	26	1	15	19	italic	abs.
69685	26	3	0	14	head	ábáji̵néjcu
69686	26	3	15	19	pos	abs.
69687	26	3	19	28	translation	sorpresa
197	27	2	0	0	tab	""
198	27	2	0	0	tab	""
199	27	1	0	16	bold	[ábájí̵nejcu]
200	27	1	17	20	italic	vt.
201	27	1	33	39	italic	Áánu
202	27	2	39	39	newline	""
203	27	2	40	40	tab	""
204	27	1	40	83	italic	oke ábájí̵nejcú o májchóné hallúri.
205	27	2	86	86	newline	""
206	27	2	87	87	tab	""
69688	27	3	1	15	head	ábájí̵nejcu
69689	27	3	17	20	pos	vt.
69690	27	3	20	31	translation	sorprender
69691	27	3	33	83	example-src	Áánu oke ábájí̵nejcú o májchóné hallúri.
69692	27	3	83	118	example-tgt	 El me sorprendió mientras comía.
207	28	1	0	31	bold	ábáji̵úcunu, ábáji̵jcátye
208	28	1	32	36	italic	abs.
69693	28	3	0	14	head	ábáji̵úcunu
69694	28	3	16	31	head	ábáji̵jcátye
69695	28	3	32	36	pos	abs.
209	29	2	0	0	tab	""
210	29	2	0	0	tab	""
211	29	1	0	35	bold	[ábáji̵úcu̱nu, ábájí̵jca̱tye]
212	29	1	36	39	italic	ve.
213	29	2	44	44	hyphen	""
214	29	2	44	44	newline	""
215	29	2	44	44	tab	""
216	29	1	61	86	italic	Tsahdíñé tsiiñe cáá
217	29	2	86	86	hyphen	""
218	29	2	86	86	newline	""
219	29	2	86	86	tab	""
220	29	1	86	133	italic	yóbama; ói ó ábáji̵úcunú ímityúné oke
221	29	2	133	133	newline	""
222	29	2	134	134	pagebreak	""
223	29	2	134	134	tab	""
224	29	1	134	146	italic	u nééneé.
225	29	2	174	174	newline	""
226	29	2	175	175	tab	""
227	29	2	210	210	newline	""
228	29	2	211	211	tab	""
69696	29	3	1	16	head	ábáji̵úcu̱nu
69697	29	3	18	34	head	ábájí̵jca̱tye
69698	29	3	36	39	pos	ve.
69699	29	3	39	59	translation	olvidar por un rato
69700	29	3	61	146	example-src	Tsahdíñé tsiiñe cááyóbama; ói ó ábáji̵úcunú ímityúné oke u nééneé.
69701	29	3	146	219	example-tgt	 No vengas con cólera; deja que me olvide por un rato lo que me dijiste.
229	30	1	0	13	bold	ábají̵í̵ve
230	30	1	14	18	italic	abs.
69702	30	3	0	13	head	ábají̵í̵ve
69703	30	3	14	18	pos	abs.
69704	30	3	18	25	translation	olvido
251	31	2	203	203	tab	""
231	31	2	0	0	tab	""
232	31	2	0	0	tab	""
233	31	1	0	14	bold	[ábáji̵i̵ve]
234	31	1	15	18	italic	vt.
235	31	1	28	47	italic	Ó ábáji̵i̵vé di
236	31	2	47	47	hyphen	""
237	31	2	47	47	newline	""
238	31	2	47	47	tab	""
239	31	1	47	77	italic	myéme; oke tsiiñe duubálle.
240	31	2	88	88	newline	""
241	31	2	89	89	tab	""
242	31	1	115	126	italic	Muha méáh
243	31	2	126	126	hyphen	""
244	31	2	126	126	newline	""
245	31	2	126	126	tab	""
246	31	1	126	165	italic	báji̵bá Méécáání uwááboháñe.
247	31	2	170	170	hyphen	""
248	31	2	170	170	newline	""
249	31	2	170	170	tab	""
250	31	2	202	202	newline	""
69705	31	3	1	13	head	ábáji̵i̵ve
69706	31	3	15	18	pos	vt.
69707	31	3	18	26	translation	olvidar
69708	31	3	28	77	example-src	Ó ábáji̵i̵vé dimyéme; oke tsiiñe duubálle.
69709	31	3	77	115	example-tgt	 Olvidé tu nombre; dímelo otra vez. 
69710	31	3	115	165	example-src	Muha méáhbáji̵bá Méécáání uwááboháñe.
69711	31	3	165	208	example-tgt	 Estamos olvidando las enseñanzas de Dios.
252	32	1	0	31	bold	ábáji̵vétso, áhbáji̵bátso
253	32	1	32	36	italic	abs.
69712	32	3	0	14	head	ábáji̵vétso
69713	32	3	16	31	head	áhbáji̵bátso
69714	32	3	32	36	pos	abs.
254	33	2	0	0	tab	""
255	33	2	0	0	tab	""
256	33	1	0	33	bold	[ábájí̵vetso, áhbáji̵bátso]
257	33	1	34	37	italic	vt.
258	33	2	43	43	newline	""
259	33	2	44	44	tab	""
260	33	1	53	87	italic	Aahí̵ve-múnaa uke ábájí̵í̵ve
261	33	2	87	87	hyphen	""
262	33	2	87	87	newline	""
263	33	2	87	87	tab	""
264	33	1	87	111	italic	tsó u gúnújcúiyóne.
265	33	2	129	129	hyphen	""
266	33	2	129	129	newline	""
267	33	2	129	129	tab	""
268	33	2	164	164	newline	""
269	33	2	165	165	tab	""
69715	33	3	1	15	head	ábájí̵vetso
69716	33	3	17	32	head	áhbáji̵bátso
69717	33	3	34	37	pos	vt.
69718	33	3	37	51	translation	hacer olvidar
69719	33	3	53	111	example-src	Aahí̵ve-múnaa uke ábájí̵í̵vetsó u gúnújcúiyóne.
69720	33	3	111	173	example-tgt	 Los visitantes hicieron que te olvidaras de preparar cahuana.
270	34	1	0	9	bold	áábajke
271	34	1	10	12	italic	s.
69721	34	3	0	9	head	áábajke
69722	34	3	10	12	pos	s.
69723	34	3	12	30	translation	voz baja o débil
272	35	1	0	8	bold	aabájke
273	35	1	9	13	italic	abs.
69724	35	3	0	8	head	aabájke
69725	35	3	9	13	pos	abs.
274	36	2	0	0	tab	""
275	36	2	0	0	tab	""
276	36	1	0	10	bold	[aabájke]
277	36	1	11	14	italic	ve.
278	36	2	39	39	newline	""
279	36	2	40	40	tab	""
280	36	1	40	55	italic	Ó aabájkéhi.
69726	36	3	1	9	head	aabájke
69727	36	3	11	14	pos	ve.
69728	36	3	14	38	translation	tener voz baja o débil
69729	36	3	40	55	example-src	Ó aabájkéhi.
69730	36	3	55	77	example-tgt	 Tengo una voz débil.
281	37	2	0	0	tab	""
282	37	2	0	0	tab	""
283	37	1	0	14	bold	[ábájké(h)]
284	37	1	15	19	italic	adj.
285	37	2	40	40	newline	""
286	37	2	41	41	tab	""
287	37	1	48	62	italic	Ábájké oó.
288	37	2	80	80	hyphen	""
289	37	2	80	80	newline	""
290	37	2	80	80	tab	""
69731	37	3	1	10	head	ábájké
69732	37	3	1	13	head	ábájkéh
69733	37	3	15	19	pos	adj.
69734	37	3	19	26	translation	débil
69735	37	3	28	46	translation	poco potente (voz)
69736	37	3	48	62	example-src	Ábájké oó.
69737	37	3	62	84	example-tgt	 Tengo una voz débil.
291	38	1	0	13	bold	ábamíí̵lle
292	38	1	14	20	italic	s.col.
69738	38	3	0	13	head	ábamíí̵lle
69739	38	3	14	20	pos	s.col.
69740	38	3	20	37	translation	especie de abeja
293	39	2	0	0	tab	""
294	39	2	0	0	tab	""
295	39	1	0	14	bold	ábamíílleba
69741	39	3	0	14	head	ábamíílleba
69742	39	3	14	24	translation	una abeja
296	40	1	0	7	bold	aabánu
297	40	1	8	12	italic	abs.
298	40	2	39	39	newline	""
299	40	2	40	40	tab	""
69743	40	3	0	7	head	aabánu
69744	40	3	8	12	pos	abs.
69745	40	3	12	28	translation	descoloramiento
69746	40	3	30	38	translation	opacidad
335	42	1	0	12	bold	áábanútso
336	42	1	13	17	italic	abs.
337	42	2	39	39	hyphen	""
338	42	2	39	39	newline	""
339	42	2	39	39	tab	""
69762	42	3	0	12	head	áábanútso
69763	42	3	13	17	pos	abs.
69764	42	3	17	33	translation	descoloramiento
340	43	2	0	0	tab	""
341	43	2	0	0	tab	""
342	43	1	0	14	bold	[áábanútso]
343	43	1	15	18	italic	vt.
344	43	1	31	37	italic	Áánu
345	43	2	37	37	newline	""
346	43	2	38	38	pagebreak	""
347	43	2	38	38	tab	""
348	43	1	38	83	italic	áábanútsó íwajyámú oonóvá iñíjtyú
349	43	2	83	83	hyphen	""
350	43	2	83	83	newline	""
351	43	2	83	83	tab	""
352	43	1	83	88	italic	neri.
353	43	2	121	121	newline	""
354	43	2	122	122	tab	""
69765	43	3	1	13	head	áábanútso
69766	43	3	15	18	pos	vt.
69767	43	3	18	29	translation	descolorar
69768	43	3	31	88	example-src	Áánu áábanútsó íwajyámú oonóvá iñíjtyúneri.
69769	43	3	88	133	example-tgt	 El descolora el tinte de su ropa lavándola.
355	44	1	0	7	bold	aabáte
356	44	1	8	12	italic	abs.
69770	44	3	0	7	head	aabáte
69771	44	3	8	12	pos	abs.
69772	44	3	12	24	translation	apagamiento
357	45	2	0	0	tab	""
358	45	2	0	0	tab	""
359	45	1	0	11	bold	[áába̱te]
360	45	1	12	15	italic	vi.
361	45	2	41	41	newline	""
362	45	2	42	42	tab	""
363	45	1	58	84	italic	Tácyujúwá tsúúca áá
364	45	2	84	84	hyphen	""
365	45	2	84	84	newline	""
366	45	2	84	84	tab	""
367	45	1	84	97	italic	batéjucóó.
368	45	2	122	122	newline	""
369	45	2	123	123	tab	""
370	45	2	162	162	newline	""
371	45	2	163	163	tab	""
372	45	1	163	205	italic	Tsúúca áánu méhdivu áábatéjucóó.
373	45	2	205	205	newline	""
374	45	2	206	206	tab	""
69773	45	3	1	10	head	áába̱te
69774	45	3	12	15	pos	vi.
69775	45	3	18	56	translation	apagarse (el fuego, la luz, el motor)
69776	45	3	125	144	translation	ocultarse (el sol)
69777	45	3	155	161	translation	morir
69778	45	3	58	97	example-src	Tácyujúwá tsúúca áábatéjucóó.
69779	45	3	97	123	example-tgt	 Mi candela ya se apagó. 
69780	45	3	163	205	example-src	Tsúúca áánu méhdivu áábatéjucóó.
69781	45	3	205	219	example-tgt	 El ya murió.
